"#### EXPORT DONNEES METEO POUR ""NANTERRE"" (LAT/LON: 48.892423/2.215331)",,,,,,,,,,,,,,,,,,,,,
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE,,,,,,,,,,,,,,,,,,,,,
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt,,,,,,,,,,,,,,,,,,,,,
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
12/28/15,4,0,16,1,4,3,0.2,88,8.625,1021,57.25,4,1,-2,119,116,116,0,2,6.9,météo très défavorable
12/29/15,11,0,21,5,11,7,0,89,9.5,1028,37,11,7,4,176,116,113,0,1,8.6,météo très défavorable
12/30/15,10,0,29,6,10,7,0,90,10,1028,27.625,10,6,3,122,113,113,0,3,8.6,météo très défavorable
12/31/15,10,0,21,6,10,7,6.4,87,8.75,1023,30,10,9,3,113,113,113,0,2,8.6,météo très défavorable
1/1/16,8,0,30,4,7,7,0,92,10,1025,75.875,8,5,2,116,122,122,0,3,3.2,météo très défavorable
1/2/16,10,0,37,8,10,8,0.8,90,8,1010,77.875,10,7,3,116,119,122,0,2,3.2,météo très défavorable
1/3/16,8,0,44,4,8,7,0.2,91,9.375,1010,79.625,8,7,1,116,122,122,0,2,3.2,météo très défavorable
1/4/16,6,0,17,2,6,4,0.2,85,8.375,1020,57.125,6,4,0,116,119,119,0,2,3.2,météo très défavorable
1/5/16,8,0,26,4,8,7,0.3,90,8.75,1013,82.625,8,5,1,119,122,122,0,1,3.2,météo très défavorable
1/6/16,9,0,17,6,9,7,0.1,93,9,1000,79.25,9,6,3,143,122,119,0,3,3.2,météo très défavorable
1/7/16,11,0,39,6,11,7,0,92,10,1003,71,11,6,1,122,116,116,0,2,6.9,météo très défavorable
1/8/16,7,0,12,3,7,6,0,96,8,1005,55.25,8,6,2,113,116,143,0,2,5.1,météo très défavorable
1/9/16,10,0,43,4,10,8,0,94,10,1003,51.125,10,8,1,113,119,116,0,2,6.9,météo très défavorable
1/10/16,9,0,28,5,9,5,0.8,90,9.875,994,39.25,9,5,1,116,119,113,0,2,5.1,météo très défavorable
1/11/16,8,0,37,6,8,6,0.1,82,10,992,68.875,8,5,2,122,116,116,0,2,6.9,météo très défavorable
1/12/16,8,0,38,5,8,5,0.3,86,10,1009,57.375,8,4,0,113,122,116,0,2,6.9,météo très défavorable
1/13/16,6,0,23,4,6,3,0,87,10,1020,45.125,7,1,-2,116,113,113,0,1,8.7,météo très défavorable
1/14/16,7,0,26,3,7,4,0.8,91,9.875,1015,60.25,7,3,0,119,113,122,0,1,6.9,météo très défavorable
1/15/16,5,0,23,0,5,1,0,83,10,1023,22.375,5,0,-4,119,113,113,0,2,8.7,météo très défavorable
1/16/16,5,0,15,0,5,1,0,86,10,1029,32.75,5,0,-3,113,119,116,0,2,6.9,météo très défavorable
1/17/16,3,0,14,1,3,1,0.1,91,10,1029,70.625,4,1,-5,122,116,116,0,1,5.1,météo très défavorable
1/18/16,1,0,24,-2,0,-2,0,67,10,1023,59.375,1,0,-7,119,122,116,0,2,6.9,météo très défavorable
1/19/16,0,0,9,-4,-1,-4,0,73,10,1018,26.625,1,0,-7,116,119,113,0,2,6.9,météo très défavorable
1/20/16,0,0,6,-5,-2,-4,0,62,10,1023,3.125,2,0,-4,113,113,113,0,2,8.7,météo très défavorable
1/21/16,2,0,14,-4,2,-1,0,85,10,1026,3.5,3,0,-5,113,113,113,0,2,8.7,météo très défavorable
1/22/16,4,0,26,-2,3,4,0,97,10,1026,55.25,4,3,-5,113,122,122,0,2,3.4,météo très défavorable
1/23/16,7,0,16,2,7,4,0,93,8,1035,19,8,5,-1,143,113,113,0,1,8.7,météo très défavorable
1/24/16,9,0,15,4,9,8,0,93,10,1033,74.625,10,8,3,122,122,119,0,1,3.4,météo très défavorable
1/25/16,12,0,18,5,11,8,0,92,10,1029,8.75,12,7,2,113,113,113,0,3,8.7,météo très défavorable
1/26/16,12,0,32,8,12,9,0,95,6.75,1028,50.875,12,9,6,143,113,113,0,2,8.7,météo très défavorable
1/27/16,11,0,36,10,11,11,0.1,86,10,1023,89.75,11,8,6,122,122,119,0,2,3.4,météo très défavorable
1/28/16,11,0,9,7,9,6,0,82,10,1030,60.25,11,9,3,122,116,116,0,3,6.9,météo très défavorable
1/29/16,9,0,30,3,9,9,0.1,90,10,1031,53.375,9,8,0,113,122,122,0,2,3.4,météo très défavorable
1/30/16,10,0,49,9,10,7,1.6,90,9.875,1024,97,10,7,4,122,122,119,0,2,3.4,météo très défavorable
1/31/16,13,0,38,6,10,12,0.2,94,8,1019,98.125,13,11,4,143,122,122,0,2,3.5,météo très défavorable
2/1/16,12,0,32,10,12,11,0,86,10,1026,88.375,12,10,7,122,122,119,0,3,3.5,météo très défavorable
2/2/16,12,0,36,11,12,8,0.1,87,10,1024,80.625,12,10,3,122,122,116,0,3,5.2,météo très défavorable
2/3/16,8,0,35,5,8,5,0.3,82,10,1030,74.375,8,4,1,122,116,122,0,2,5.2,météo très défavorable
2/4/16,11,0,38,3,9,9,0.4,95,9,1031,68.375,11,9,0,116,122,119,0,2,3.5,météo très défavorable
2/5/16,11,0,19,9,11,9,0,93,9,1029,82.125,11,9,5,143,116,119,0,2,5.2,météo très défavorable
2/6/16,13,0,43,7,12,11,0.1,87,10,1017,48.25,13,7,5,122,119,113,0,3,7,météo très défavorable
2/7/16,11,0,43,7,9,7,0.8,77,9.875,1007,59.25,11,7,2,116,116,116,0,3,8.7,météo très défavorable
2/8/16,11,0,54,10,10,7,0.2,76,10,1005,74.75,11,9,3,116,119,119,0,2,3.6,météo très défavorable
2/9/16,12,0,53,8,10,4,0.8,83,7.875,1005,80.625,12,9,0,122,200,122,0,3,3.7,météo très défavorable
2/10/16,8,0,36,3,7,4,0,79,10,1005,52.875,8,1,-2,116,116,119,0,2,7,météo très défavorable
2/11/16,7,0,15,1,7,4,0.1,84,10,1007,58.25,8,2,0,119,116,116,0,1,8.7,météo très défavorable
2/12/16,5,0,28,1,4,3,0,92,10,1005,71.5,5,2,-2,122,122,122,0,2,3.8,météo très défavorable
2/13/16,9,0,30,3,9,7,0,95,8.875,995,84.375,9,6,0,122,122,119,0,1,3.8,météo très défavorable
2/14/16,7,0,20,3,7,4,0,89,8.875,1002,65.625,8,5,-2,143,200,116,0,2,5.4,météo très défavorable
2/15/16,6,0,32,2,6,2,0,88,10,1029,48.25,6,1,-3,119,122,113,0,2,7.1,météo très défavorable
2/16/16,5,0,16,-1,4,1,0,77,10,1035,3,6,0,-2,113,113,113,0,2,10.5,météo très défavorable
2/17/16,3,0,15,-2,3,1,0,82,10,1030,35,5,1,-4,113,116,119,0,2,8.4,météo très défavorable
2/18/16,4,0,16,-1,3,2,0.2,94,10,1019,78.5,4,2,-2,122,122,119,0,2,5.3,météo très défavorable
2/19/16,8,0,24,0,7,4,0.2,86,10,1023,31.375,8,2,-2,116,113,113,0,1,10.7,météo très défavorable
2/20/16,13,0,41,8,10,12,1.7,91,8.875,1019,100,13,10,5,122,122,122,0,2,5.3,météo très défavorable
2/21/16,14,0,33,10,13,10,0,87,10,1021,89.375,14,9,7,122,119,122,0,3,5.4,météo très défavorable
2/22/16,11,0,34,8,11,10,0,91,10,1017,71.375,11,9,6,116,122,119,0,3,5.4,météo très défavorable
2/23/16,9,0,15,5,8,5,0.3,84,9.375,1021,63,9,7,3,122,119,113,0,2,8.5,météo très défavorable
2/24/16,7,0,16,1,7,4,0,82,10,1021,67,7,1,1,122,122,122,0,2,5.4,météo très défavorable
2/25/16,6,0,13,0,6,2,0,80,10,1018,24,9,0,0,116,113,116,0,2,10.9,météo très défavorable
2/26/16,7,0,20,1,6,3,0,70,10,1017,34.375,7,0,-3,116,116,116,0,2,10.9,météo très défavorable
2/27/16,6,0,30,0,6,3,0,72,10,1007,87.375,6,0,-4,122,122,119,0,1,5.5,météo très défavorable
2/28/16,7,0,39,-1,6,3,0,64,10,1018,35.875,7,0,-5,113,116,113,0,1,11,météo très défavorable
2/29/16,7,0,34,0,6,3,0,79,10,1026,4.25,7,0,-4,113,113,113,0,2,11,météo très défavorable
3/1/16,9,0,32,2,5,8,0.3,93,9,1026,83.875,9,8,-1,122,122,122,0,2,5.5,météo très défavorable
3/2/16,10,0,48,8,10,4,1,79,8.75,1011,52.625,10,8,-1,119,116,113,0,2,11.1,météo très défavorable
3/3/16,8,0,45,5,7,4,0.6,78,10,1009,61.75,8,4,0,119,122,113,0,1,8.6,météo très défavorable
3/4/16,8,0,24,6,7,5,0.6,88,7.375,1003,89.5,8,6,3,143,119,119,0,2,5.6,météo très défavorable
3/5/16,6,0,21,2,4,2,4.2,93,8,1002,74,6,3,-2,122,119,116,0.5,1,8.6,météo très défavorable
3/6/16,7,0,23,1,7,4,0.1,87,9,1007,62.875,7,2,0,116,119,116,0,1,10.1,météo très défavorable
3/7/16,5,0,26,1,5,3,0.6,86,9.625,1012,73.125,5,1,-1,122,116,122,0.4,2,5.6,météo très défavorable
3/8/16,8,0,18,1,7,5,0.1,78,10,1018,65.625,8,1,1,116,119,116,0,1,8.6,météo très défavorable
3/9/16,9,0,43,4,7,6,0.1,89,10,1013,82.625,9,4,-1,122,122,122,0,1,5.7,météo très défavorable
3/10/16,9,0,9,1,7,7,0,90,6.75,1022,75.5,9,5,5,248,119,122,0,1,7.2,météo très défavorable
3/11/16,10,0,14,1,9,7,0,76,10,1027,10.625,11,4,4,113,113,116,0,2,11.4,météo très défavorable
3/12/16,11,0,17,3,10,7,0,82,10,1029,18.625,11,4,2,113,113,113,0,2,10.1,météo très défavorable
3/13/16,10,0,27,1,8,7,0,83,10,1030,10.75,10,4,0,113,113,116,0,2,11.5,météo très défavorable
3/14/16,9,0,28,1,8,6,0,82,10,1029,21.125,9,3,-1,116,113,113,0,2,11.5,météo très défavorable
3/15/16,11,0,28,0,10,8,0,85,10,1027,50.625,11,5,2,113,122,122,0,2,8.7,météo très défavorable
3/16/16,7,0,30,2,7,5,0,72,10,1024,53.875,8,4,0,116,122,122,0,3,7.2,météo très défavorable
3/17/16,11,0,16,1,10,7,0,79,10,1027,10.625,13,3,2,113,113,113,0,2,11.6,météo très défavorable
3/18/16,11,0,18,0,8,6,0,87,10,1026,1.125,12,2,0,113,113,113,0,2,11.6,météo très défavorable
3/19/16,8,0,19,3,7,5,0,82,7.75,1023,73.875,8,3,1,248,119,119,0,2,7.6,météo très défavorable
3/20/16,9,0,24,1,9,6,0,76,9,1023,57.875,9,3,1,143,119,119,0,2,7.6,météo très défavorable
3/21/16,10,0,21,4,10,7,0,83,10,1022,54.5,10,5,3,119,119,113,0,2,8.9,météo très défavorable
3/22/16,12,0,21,5,11,8,0,77,10,1020,41.375,12,4,4,122,113,116,0,2,11.6,météo très défavorable
3/23/16,11,0,19,3,10,8,0,85,9,1016,44.25,11,4,3,143,119,119,0,3,7.6,météo très défavorable
3/24/16,10,0,14,5,10,8,0,78,10,1018,70.625,10,4,6,116,122,122,0,2,7.6,météo très défavorable
3/25/16,12,0,26,6,11,10,0.8,91,9.875,1019,90.875,12,9,4,122,122,119,0,2,6.3,météo très défavorable
3/26/16,14,0,32,6,12,13,0,88,10,1019,69.625,14,11,6,122,122,122,0,3,6.4,météo très défavorable
3/27/16,13,0,40,5,13,9,2.5,74,9.625,1011,61,13,6,4,119,116,116,0,2,10.3,météo très défavorable
3/28/16,13,0,46,10,13,8,1.7,81,9.25,1004,67,13,7,3,122,116,116,0,2,7.7,météo très défavorable
3/29/16,13,0,30,5,13,10,0.3,91,9.875,1011,31,13,7,5,116,116,116,0,3,11.6,météo très défavorable
3/30/16,11,0,17,8,10,7,0.2,88,8.75,1014,96.875,11,8,4,248,122,122,0,2,6.4,météo très défavorable
3/31/16,7,0,30,6,7,7,2.6,90,8.875,1016,88.625,7,5,1,122,122,116,0,2,7.7,météo très défavorable
4/1/16,11,0,14,2,10,9,0,79,9,1022,38.375,11,4,5,143,113,122,0,2,9,météo très défavorable
4/2/16,14,0,24,3,10,10,0.4,93,9,1019,49.25,14,9,7,113,122,122,0,2,7.8,météo très défavorable
4/3/16,20,0,19,9,19,15,0.7,88,8,1010,42.75,20,11,12,143,113,116,0,3,11.6,météo favorable
4/4/16,16,0,30,9,15,12,0,81,10,1007,63.625,16,9,9,122,119,116,0,3,9.1,météo très défavorable
4/5/16,15,0,21,8,15,11,0.1,78,10,1014,31.875,15,9,7,122,113,113,0,3,11.6,météo très défavorable
4/6/16,14,0,33,6,14,10,0,87,10,1015,35.375,14,8,4,113,116,119,0,3,9.1,météo très défavorable
4/7/16,11,0,26,4,11,8,0,82,10,1014,37,11,4,2,113,119,113,0,3,9.1,météo très défavorable
4/8/16,13,0,12,4,11,9,0,78,9,1014,41.75,13,5,5,116,116,113,0,1,11.6,météo très défavorable
4/9/16,13,0,26,5,13,9,0.7,89,8.875,1011,43,13,7,5,113,119,119,0,2,7.9,météo très défavorable
4/10/16,16,0,31,4,14,13,0,80,10,1009,20.5,16,9,7,113,113,113,0,2,11.6,météo très défavorable
4/11/16,14,0,22,8,11,11,0,93,10,1009,59,14,10,6,119,122,116,0,3,7.9,météo très défavorable
4/12/16,15,0,17,7,14,12,0,78,10,1015,33.5,15,9,11,116,119,113,0,2,9.1,météo très défavorable
4/13/16,14,0,11,6,14,11,0.3,87,8,1016,61.5,15,8,8,119,119,119,0,2,10.4,météo très défavorable
4/14/16,15,0,15,7,15,12,0.3,86,8.75,1016,56.625,16,9,8,119,119,116,0,2,10.4,météo très défavorable
4/15/16,14,0,17,7,14,11,0.1,81,9.125,1019,59,15,7,7,116,116,116,0,3,9.2,météo très défavorable
4/16/16,15,0,13,7,15,12,0.1,77,9.625,1020,55,15,6,8,116,116,116,0,3,9.3,météo très défavorable
4/17/16,16,0,18,7,15,13,0.2,79,9.125,1019,61.625,17,8,8,116,116,116,0,3,9.3,météo très défavorable
4/18/16,15,0,17,7,15,12,0.3,84,8.875,1016,59.5,16,8,8,116,116,116,0,3,10.4,météo très défavorable
4/19/16,16,0,15,7,16,12,0,81,8.875,1017,57.125,17,8,8,116,116,116,0,3,9.3,météo très défavorable
4/20/16,17,0,15,8,17,13,0,78,8.625,1017,53.875,18,8,9,116,113,116,0,3,9.3,météo très défavorable
4/21/16,20,0,12,8,19,17,0,84,10,1022,64.875,21,12,14,119,116,119,0,3,10.5,météo très défavorable
4/22/16,17,0,12,11,16,14,0,87,10,1019,70,18,10,10,116,122,122,0,3,8.2,météo très défavorable
4/23/16,11,0,25,6,10,9,0,73,10,1020,74,11,8,1,119,122,119,0,3,8.2,météo très défavorable
4/24/16,9,0,23,3,9,7,0.2,80,10,1021,49.25,9,4,0,116,122,116,0,2,8.2,météo très défavorable
4/25/16,11,0,37,4,11,8,0.2,92,10,1020,83.125,11,6,3,122,122,122,0,2,8.2,météo très défavorable
4/26/16,9,0,27,5,8,5,0.3,82,9.875,1011,55.5,9,6,-1,119,116,113,0,2,12.4,météo très défavorable
4/27/16,10,0,18,2,10,7,0.6,80,9.875,1014,30,11,3,3,113,116,116,0,1,14.5,météo très défavorable
4/28/16,11,0,17,3,11,9,0,61,10,1017,35.25,11,2,6,113,116,122,0,2,13.4,météo très défavorable
4/29/16,13,0,30,5,13,10,0.1,96,9,1016,62.125,13,8,6,116,119,122,0,2,10.3,météo très défavorable
4/30/16,11,0,28,6,10,9,0.1,80,7.75,1025,67.625,11,6,1,122,122,113,0,2,12.4,météo très défavorable
5/1/16,14,0,23,4,14,11,0,77,10,1028,3.125,14,6,4,113,113,113,0,2,14.5,météo très défavorable
5/2/16,18,0,16,8,17,14,0,86,10,1029,28.5,18,10,11,113,113,122,0,2,13.5,météo favorable
5/3/16,15,0,17,7,14,12,0.1,73,9,1029,24.75,16,10,6,113,116,113,0,3,14.5,météo très défavorable
5/4/16,17,0,15,7,16,14,0,65,10,1029,4.625,20,9,8,113,113,113,0,2,14.5,météo très défavorable
5/5/16,19,0,22,8,19,16,0,81,10,1023,6,19,10,11,113,113,116,0,3,14.5,météo favorable
5/6/16,23,0,22,10,22,19,0,73,10,1013,4,25,13,15,113,113,113,0,3,14.5,météo favorable
5/7/16,22,0,23,13,21,19,0,71,10,1010,26.125,24,13,15,113,113,116,0,4,14.5,météo favorable
5/8/16,24,0,25,14,23,20,0,76,10,1008,20.125,25,13,16,113,116,113,0,4,14.5,météo favorable
5/9/16,20,0,22,15,20,17,0.6,95,9,1009,84.625,20,14,14,119,122,122,0,3,10.4,météo très défavorable
5/10/16,18,0,18,14,17,17,1.3,95,6.875,1008,90.375,19,16,14,248,122,200,0,3,9.4,météo très défavorable
5/11/16,17,0,8,14,17,15,0.7,95,6.375,1005,49.5,18,15,12,116,122,116,0,3,11.5,météo très défavorable
5/12/16,18,0,10,14,17,16,0.2,97,5.625,1001,92.5,18,15,13,143,122,200,0,3,9.4,météo très défavorable
5/13/16,21,0,23,13,21,18,0.4,90,6.375,1009,39.75,21,15,10,143,113,113,0,3,14.5,météo favorable
5/14/16,11,0,21,9,11,10,0,80,10,1021,69.5,11,8,7,122,122,119,0,3,11.5,météo très défavorable
5/15/16,13,0,10,7,12,13,0,81,10,1024,49.375,13,9,9,113,119,122,0,2,10.5,météo très défavorable
5/16/16,14,0,12,8,14,14,0.5,92,10,1023,51.375,15,12,7,119,122,116,0,3,12.5,météo très défavorable
5/17/16,17,0,12,9,17,15,0,89,10,1022,47.375,17,12,12,113,122,119,0,3,10.5,météo très défavorable
5/18/16,16,0,28,12,16,16,0.5,83,8.125,1015,91.125,16,13,13,119,122,122,0,3,10.5,météo très défavorable
5/19/16,18,0,15,10,18,15,0.4,89,8.75,1016,59.25,19,12,10,116,116,116,0,2,11.5,météo très défavorable
5/20/16,18,0,13,10,18,15,0.5,88,7.75,1018,58.125,19,12,11,116,116,116,0,3,11.5,météo très défavorable
5/21/16,19,0,13,11,18,17,0.3,87,8.875,1018,59.25,20,14,12,116,176,116,0,3,12.5,météo très défavorable
5/22/16,15,0,15,14,15,13,0.4,95,5,1011,96.25,16,15,12,143,122,119,0,4,9.6,météo très défavorable
5/23/16,15,0,19,10,13,14,1.2,96,7.875,1020,87.375,15,12,8,122,122,119,0,3,12.5,météo très défavorable
5/24/16,14,0,18,9,13,13,0.1,86,7,1021,78.625,14,11,10,143,122,122,0,2,11.9,météo très défavorable
5/25/16,17,0,13,8,17,16,0.2,93,10,1016,63.5,18,14,11,122,119,116,0,2,13.7,météo très défavorable
5/26/16,12,0,10,12,12,12,0,93,6.5,1015,56.125,13,11,11,119,119,119,0,3,12.8,météo très défavorable
5/27/16,20,0,9,12,14,20,0.6,93,8.5,1015,33.5,20,17,13,176,176,116,0,3,15.9,météo favorable
5/28/16,19,0,13,13,14,19,0,94,10,1014,22,19,17,14,113,113,116,0,4,15.9,météo favorable
5/29/16,19,0,17,14,17,17,0.8,96,9,1009,97.75,19,16,14,122,122,122,0,3,11.9,météo très défavorable
5/30/16,13,0,27,12,13,12,4.6,95,9.5,1010,100,13,12,10,296,122,122,0,3,11.9,météo très défavorable
5/31/16,19,0,17,13,19,17,0.1,91,8.125,1020,61.25,20,13,12,116,116,116,0,3,14.7,météo très défavorable
6/1/16,17,0,18,14,17,15,0.8,96,9.375,1020,92.5,17,15,12,176,122,122,0,3,12,météo très défavorable
6/2/16,15,0,23,13,14,13,0.1,91,10,1015,99,15,13,10,122,122,122,0,3,12,météo très défavorable
6/3/16,14,0,14,11,13,13,0,93,10,1015,98.375,14,12,10,122,122,122,0,3,12,météo très défavorable
6/4/16,16,0,13,12,15,15,0.1,95,6,1017,97.25,16,15,13,143,122,122,0,3,12,météo très défavorable
6/5/16,19,0,7,14,17,19,0,95,5.75,1019,83,20,17,13,143,122,119,0,3,12.9,météo très défavorable
6/6/16,24,0,4,16,22,22,0.1,90,7.75,1020,30.625,26,20,16,116,113,113,0,3,16,météo favorable
6/7/16,25,0,15,18,25,21,1,96,8.875,1022,16.125,27,20,17,113,113,113,0,4,16,météo favorable
6/8/16,22,0,13,14,21,20,0.1,95,5.75,1023,49.25,25,19,17,143,116,116,0,3,16.1,météo favorable
6/9/16,21,0,13,11,19,21,0.3,94,7,1022,20.625,25,18,15,143,113,116,0,3,16.1,météo favorable
6/10/16,15,0,7,14,14,14,0,92,8,1017,36,15,14,15,116,116,116,0,3,16.1,météo très défavorable
6/11/16,20,0,6,16,20,19,0.1,90,10,1011,69.625,20,16,14,119,116,116,0,3,14.7,météo très défavorable
6/12/16,18,0,17,14,16,18,0.3,95,8.875,1012,67.75,18,16,14,119,122,119,0,4,13,météo très défavorable
6/13/16,16,0,15,12,16,16,0,95,7.75,1008,92.375,16,15,12,122,122,119,0,3,12.1,météo très défavorable
6/14/16,17,0,23,13,17,16,0.4,95,8,1003,75.125,18,14,11,122,116,122,0,3,13.8,météo très défavorable
6/15/16,11,0,12,11,11,11,0,96,5.5,1003,94.25,12,11,10,200,200,200,0,3,12.1,météo très défavorable
6/16/16,19,0,17,13,19,18,0.1,83,8.75,1019,59.75,20,14,14,116,116,116,0,3,14.7,météo très défavorable
6/17/16,19,0,18,12,19,17,0.6,94,6.875,1014,38.625,19,15,12,116,116,116,0,2,16.1,météo favorable
6/18/16,19,0,17,12,19,16,1,95,7.875,1023,58,19,14,11,116,122,116,0,3,15.6,météo très défavorable
6/19/16,19,0,8,13,18,18,0.3,90,6.5,1027,61.625,20,16,14,143,113,116,0,2,15.6,météo très défavorable
6/20/16,16,0,24,14,15,16,0.5,96,9,1024,92.75,16,15,13,119,122,122,0,3,12.1,météo très défavorable
6/21/16,22,0,15,15,20,19,0.2,95,5.25,1021,86.625,24,18,17,248,122,116,0,4,13,météo très défavorable
6/22/16,27,0,14,19,26,26,0,92,6.375,1021,50.375,30,23,22,143,200,200,0,3,14.7,météo très défavorable
6/23/16,28,0,12,21,28,26,1.1,96,7.625,1017,33.625,32,24,21,200,200,113,0,4,15.6,météo très défavorable
6/24/16,21,0,15,16,21,21,0.1,93,7.75,1020,69.25,25,18,17,116,119,119,0,4,13,météo très défavorable
6/25/16,19,0,17,13,19,17,0.5,92,10,1020,42.25,19,14,12,116,113,113,0,3,16.1,météo favorable
6/26/16,19,0,18,12,19,17,0,93,8,1021,38.125,19,15,12,119,116,113,0,3,15.6,météo favorable
6/27/16,20,0,19,14,18,19,0.4,93,9,1021,80.375,20,17,15,122,122,116,0,3,13,météo très défavorable
6/28/16,21,0,14,14,19,19,0.1,94,10,1021,59.75,21,17,16,116,119,119,0,3,14.7,météo très défavorable
6/29/16,21,0,18,12,21,18,0.1,89,10,1016,64.75,24,16,16,116,119,122,0,3,13.8,météo très défavorable
6/30/16,20,0,21,15,20,20,1.4,94,9.875,1015,79.25,20,18,16,122,122,116,0,3,13.8,météo très défavorable
7/1/16,19,0,22,16,19,19,0.8,94,8.75,1016,85.625,19,17,14,122,122,116,0,4,12.9,météo très défavorable
7/2/16,18,0,22,13,17,16,0.1,84,9,1021,38.75,18,12,13,116,116,113,0,3,16.1,météo favorable
7/3/16,15,0,10,13,15,14,0.2,98,8,1022,92.75,15,14,14,122,122,143,0,3,12,météo très défavorable
7/4/16,20,0,10,14,19,20,0,91,6.5,1021,77.875,21,16,15,143,116,122,0,3,13.8,météo très défavorable
7/5/16,20,0,22,16,19,18,0.1,84,8,1021,79.625,20,16,15,122,122,119,0,4,12.9,météo très défavorable
7/6/16,21,0,11,13,20,20,0,86,8,1023,37.75,21,15,17,113,116,122,0,3,15.6,météo favorable
7/7/16,24,0,7,16,24,24,0,85,8,1022,27.625,26,19,17,113,113,119,0,3,15.6,météo favorable
7/8/16,26,0,22,18,26,21,0.4,94,8,1021,20.75,27,18,17,113,119,113,0,5,16,météo très défavorable
7/9/16,26,0,11,16,24,25,0,88,8,1022,25.125,28,21,18,116,113,116,0,4,16,météo favorable
7/10/16,27,0,22,19,27,25,0.3,93,10,1016,19.5,28,20,20,113,113,116,0,5,16,météo favorable
7/11/16,21,0,21,16,21,20,0,86,8,1015,70.375,21,17,17,116,122,122,0,4,13.6,météo très défavorable
7/12/16,19,0,14,14,19,18,1.5,91,8.75,1015,51.125,20,14,12,122,116,116,0,4,14.5,météo favorable
7/13/16,18,0,21,12,18,16,0.3,89,8.875,1021,41,18,12,10,116,119,113,0,2,13.5,météo très défavorable
7/14/16,19,0,16,12,18,17,0.2,91,9,1026,38.5,19,13,12,119,119,113,0,3,13.5,météo très défavorable
7/15/16,21,0,12,12,21,20,0.1,89,10,1028,36.5,24,14,14,113,122,119,0,3,11.6,météo très défavorable
7/16/16,24,0,10,15,23,24,0,93,10,1028,80.5,26,20,17,122,122,119,0,4,9.7,météo très défavorable
7/17/16,26,0,10,17,25,25,0,87,8.375,1025,27.25,28,20,21,113,116,113,0,4,13.5,météo favorable
7/18/16,25,0,13,16,25,23,0.2,78,9,1018,59.875,26,16,19,119,116,116,0,4,11.6,météo très défavorable
7/19/16,24,0,16,17,24,22,1.3,76,9.25,1014,59.375,25,16,19,119,119,116,0,4,13.5,météo très défavorable
7/20/16,23,0,13,17,23,21,0.3,78,8.875,1015,61.5,25,15,17,119,116,116,0,5,11.6,météo très défavorable
7/21/16,24,0,14,16,24,22,0.1,79,8.5,1016,57.375,25,16,18,116,116,116,0,4,11.5,météo très défavorable
7/22/16,24,0,11,16,24,22,0.4,79,8,1017,75.375,26,15,18,116,176,176,0,5,9.6,météo très défavorable
